#  E (eV)   dosup(E)     dosdw(E)   Int dos(E) EFermi =   10.903 eV
  -5.960  0.4232E+01  0.4232E+01  0.2482E+02
  -5.950  0.4629E+01  0.4629E+01  0.2491E+02
  -5.940  0.5051E+01  0.5051E+01  0.2501E+02
  -5.930  0.5497E+01  0.5497E+01  0.2512E+02
  -5.920  0.5968E+01  0.5968E+01  0.2524E+02
  -5.910  0.6464E+01  0.6464E+01  0.2537E+02
  -5.900  0.6985E+01  0.6985E+01  0.2551E+02
  -5.890  0.7529E+01  0.7529E+01  0.2566E+02
  -5.880  0.8096E+01  0.8096E+01  0.2582E+02
  -5.870  0.8685E+01  0.8685E+01  0.2600E+02
  -5.860  0.9295E+01  0.9295E+01  0.2618E+02
  -5.850  0.9924E+01  0.9924E+01  0.2638E+02
  -5.840  0.1057E+02  0.1057E+02  0.2659E+02
  -5.830  0.1123E+02  0.1123E+02  0.2682E+02
  -5.820  0.1191E+02  0.1191E+02  0.2705E+02
  -5.810  0.1260E+02  0.1259E+02  0.2731E+02
  -5.800  0.1329E+02  0.1329E+02  0.2757E+02
  -5.790  0.1399E+02  0.1399E+02  0.2785E+02
  -5.780  0.1470E+02  0.1470E+02  0.2815E+02
  -5.770  0.1540E+02  0.1540E+02  0.2845E+02
  -5.760  0.1610E+02  0.1610E+02  0.2878E+02
  -5.750  0.1679E+02  0.1679E+02  0.2911E+02
  -5.740  0.1748E+02  0.1748E+02  0.2946E+02
  -5.730  0.1814E+02  0.1814E+02  0.2982E+02
  -5.720  0.1880E+02  0.1880E+02  0.3020E+02
  -5.710  0.1943E+02  0.1943E+02  0.3059E+02
  -5.700  0.2004E+02  0.2004E+02  0.3099E+02
  -5.690  0.2062E+02  0.2062E+02  0.3140E+02
  -5.680  0.2117E+02  0.2117E+02  0.3182E+02
  -5.670  0.2168E+02  0.2168E+02  0.3226E+02
  -5.660  0.2216E+02  0.2216E+02  0.3270E+02
  -5.650  0.2260E+02  0.2260E+02  0.3315E+02
  -5.640  0.2300E+02  0.2300E+02  0.3361E+02
  -5.630  0.2336E+02  0.2336E+02  0.3408E+02
  -5.620  0.2367E+02  0.2367E+02  0.3455E+02
  -5.610  0.2393E+02  0.2393E+02  0.3503E+02
  -5.600  0.2414E+02  0.2414E+02  0.3552E+02
  -5.590  0.2430E+02  0.2430E+02  0.3600E+02
  -5.580  0.2441E+02  0.2441E+02  0.3649E+02
  -5.570  0.2447E+02  0.2447E+02  0.3698E+02
  -5.560  0.2448E+02  0.2448E+02  0.3747E+02
  -5.550  0.2443E+02  0.2443E+02  0.3796E+02
  -5.540  0.2433E+02  0.2433E+02  0.3844E+02
  -5.530  0.2419E+02  0.2419E+02  0.3893E+02
  -5.520  0.2399E+02  0.2399E+02  0.3941E+02
  -5.510  0.2374E+02  0.2374E+02  0.3988E+02
  -5.500  0.2344E+02  0.2344E+02  0.4035E+02
  -5.490  0.2310E+02  0.2310E+02  0.4081E+02
  -5.480  0.2271E+02  0.2271E+02  0.4127E+02
  -5.470  0.2228E+02  0.2228E+02  0.4171E+02
  -5.460  0.2181E+02  0.2181E+02  0.4215E+02
  -5.450  0.2130E+02  0.2130E+02  0.4257E+02
  -5.440  0.2075E+02  0.2075E+02  0.4299E+02
  -5.430  0.2017E+02  0.2017E+02  0.4339E+02
  -5.420  0.1956E+02  0.1956E+02  0.4378E+02
  -5.410  0.1892E+02  0.1892E+02  0.4416E+02
  -5.400  0.1826E+02  0.1826E+02  0.4453E+02
  -5.390  0.1757E+02  0.1757E+02  0.4488E+02
  -5.380  0.1686E+02  0.1686E+02  0.4522E+02
  -5.370  0.1614E+02  0.1614E+02  0.4554E+02
  -5.360  0.1540E+02  0.1540E+02  0.4585E+02
  -5.350  0.1465E+02  0.1465E+02  0.4614E+02
  -5.340  0.1390E+02  0.1390E+02  0.4642E+02
  -5.330  0.1314E+02  0.1314E+02  0.4668E+02
  -5.320  0.1237E+02  0.1237E+02  0.4693E+02
  -5.310  0.1161E+02  0.1161E+02  0.4716E+02
  -5.300  0.1085E+02  0.1085E+02  0.4738E+02
  -5.290  0.1009E+02  0.1009E+02  0.4758E+02
  -5.280  0.9346E+01  0.9346E+01  0.4777E+02
  -5.270  0.8611E+01  0.8611E+01  0.4794E+02
